timestamp,train_number,train_type,train_type_encoded,from_station,to_station,section_distance_km,scheduled_section_minutes,historical_avg_running_minutes,historical_p90_running_minutes,current_delay_minutes,current_speed_kmph,departure_hour,day_of_week,actual_running_minutes,source
2026-02-09T21:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.342547425448944,44.87091439647497,21,0,84.59,SYNTHETIC
2026-02-09T21:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,7.7868340356440715,115.7805897324313,21,0,71.85,SYNTHETIC
2026-02-09T21:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,4.858283669405155,120.68770209889958,21,0,66.71,SYNTHETIC
2026-02-09T21:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,11.531103176227866,71.44680316656546,21,0,116.86,SYNTHETIC
2026-02-09T22:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,6.1110723294221465,44.18083633045274,22,0,81.32,SYNTHETIC
2026-02-09T22:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,17.303550869031916,98.37088956664398,22,0,150.22,SYNTHETIC
2026-02-09T22:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,6.347363581204975,93.0955462219124,22,0,182.15,SYNTHETIC
2026-02-09T22:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,1.5471591599842625,56.84788138221613,22,0,75.34,SYNTHETIC
2026-02-09T23:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,1.2696881540908307,84.22664931361317,23,0,194.4,SYNTHETIC
2026-02-09T23:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.1458567353654314,86.02382351927552,23,0,109.32,SYNTHETIC
2026-02-09T23:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,14.092334784742462,123.07685039324264,23,0,149.25,SYNTHETIC
2026-02-09T23:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,21.041880654995733,96.73949319229337,23,0,78.24,SYNTHETIC
2026-02-10T00:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.242157473920053,37.683729208785884,0,1,38.41,SYNTHETIC
2026-02-10T00:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.1152615531162535,129.8316832649118,0,1,64.03,SYNTHETIC
2026-02-10T00:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-0.6292469206331597,90.1247409634491,0,1,161.05,SYNTHETIC
2026-02-10T00:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,6.95373751018338,100.6966761418417,0,1,72.61,SYNTHETIC
2026-02-10T01:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.3415275578605028,83.75042691461344,1,1,102.81,SYNTHETIC
2026-02-10T01:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,5.54330265249641,92.22473397829177,1,1,139.5,SYNTHETIC
2026-02-10T01:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,6.367031959313984,97.11671021660185,1,1,146.09,SYNTHETIC
2026-02-10T01:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.630957156175713,110.95407839689248,1,1,146.3,SYNTHETIC
2026-02-10T02:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,1.383178862883046,111.6755210663404,2,1,185.68,SYNTHETIC
2026-02-10T02:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.6382688396935192,99.51931667297976,2,1,186.55,SYNTHETIC
2026-02-10T02:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.6647153402018766,97.38618348069366,2,1,154.18,SYNTHETIC
2026-02-10T02:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.9385610036887166,56.721029106135155,2,1,75.1,SYNTHETIC
2026-02-10T03:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,0.7801616835067113,90.81923934671853,3,1,77.45,SYNTHETIC
2026-02-10T03:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,13.046031056593169,97.6537283448276,3,1,56.58,SYNTHETIC
2026-02-10T03:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,2.464540234582314,49.55326798760197,3,1,35.83,SYNTHETIC
2026-02-10T03:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.7231404244116344,104.85666281805456,3,1,150.2,SYNTHETIC
2026-02-10T04:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,4.064317390796729,81.12438840324518,4,1,185.33,SYNTHETIC
2026-02-10T04:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.6790340036654028,86.25089990915966,4,1,149.16,SYNTHETIC
2026-02-10T04:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,1.120461930443021,104.5206833863035,4,1,59.18,SYNTHETIC
2026-02-10T04:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,10.574931121246978,110.76620005847214,4,1,141.17,SYNTHETIC
2026-02-10T05:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,8.757805608288653,48.6874030359962,5,1,74.3,SYNTHETIC
2026-02-10T05:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,26.07240924371727,74.63578032014621,5,1,219.07,SYNTHETIC
2026-02-10T05:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,9.927783210030647,89.45648961270616,5,1,219.24,SYNTHETIC
2026-02-10T05:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,7.062471679421918,91.3588643919064,5,1,179.41,SYNTHETIC
2026-02-10T06:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,1.8826875906654075,97.47499563619847,6,1,78.83,SYNTHETIC
2026-02-10T06:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,10.145682031141448,123.68619400446201,6,1,65.3,SYNTHETIC
2026-02-10T06:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,0.4145952548325633,87.54096626633785,6,1,76.87,SYNTHETIC
2026-02-10T06:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,8.830416539582593,39.10734955781059,6,1,45.41,SYNTHETIC
2026-02-10T07:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,1.6555172237901568,109.63346165887658,7,1,78.06,SYNTHETIC
2026-02-10T07:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-1.6053189171921405,75.64212836603619,7,1,76.5,SYNTHETIC
2026-02-10T07:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.23214557110054135,119.98005658168302,7,1,156.67,SYNTHETIC
2026-02-10T07:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,0.1947292765027271,95.14291274911608,7,1,231.46,SYNTHETIC
2026-02-10T08:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,0.9828687700289889,94.29818496349523,8,1,203.5,SYNTHETIC
2026-02-10T08:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,2.3026399507729858,89.46454100561246,8,1,79.37,SYNTHETIC
2026-02-10T08:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-1.8524441685637103,61.60253661732365,8,1,80.08,SYNTHETIC
2026-02-10T08:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,9.972946554288756,92.21294668362263,8,1,230.26,SYNTHETIC
2026-02-10T09:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,4.578428923489698,70.55736411138975,9,1,164.31,SYNTHETIC
2026-02-10T09:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.137710596152517,91.5327449773278,9,1,79.39,SYNTHETIC
2026-02-10T09:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,5.45227400233755,30.0,9,1,35.97,SYNTHETIC
2026-02-10T09:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,8.980700493241564,85.99739454924105,9,1,158.3,SYNTHETIC
2026-02-10T10:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,22.62389927871321,86.10868331060493,10,1,163.27,SYNTHETIC
2026-02-10T10:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,0.3184182386344858,71.733059834765,10,1,239.11,SYNTHETIC
2026-02-10T10:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,0.37359675266738535,66.12675454056551,10,1,108.97,SYNTHETIC
2026-02-10T10:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.6532689711872721,97.23792568064128,10,1,170.42,SYNTHETIC
2026-02-10T11:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,5.42771646134342,78.28339156387109,11,1,199.07,SYNTHETIC
2026-02-10T11:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,3.6134222943464174,101.7155733394598,11,1,109.95,SYNTHETIC
2026-02-10T11:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,2.8272319580077454,73.37444597098361,11,1,248.18,SYNTHETIC
2026-02-10T11:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,6.95882188969512,78.10893307307535,11,1,200.03,SYNTHETIC
2026-02-10T12:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,3.60153245518221,117.9523248176057,12,1,64.39,SYNTHETIC
2026-02-10T12:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.5162478836022002,125.14352190480504,12,1,156.92,SYNTHETIC
2026-02-10T12:30:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,2.874797669088048,112.5084642549095,12,1,188.68,SYNTHETIC
2026-02-10T12:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-1.8184154273493713,96.56894140162794,12,1,195.38,SYNTHETIC
2026-02-10T13:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,2.6731575544213397,110.56364061348958,13,1,155.86,SYNTHETIC
2026-02-10T13:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.269009679420948,111.51304399607181,13,1,74.76,SYNTHETIC
2026-02-10T13:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,1.030836538459444,41.00517183718862,13,1,41.89,SYNTHETIC
2026-02-10T13:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.480352555449496,43.945773975354484,13,1,81.4,SYNTHETIC
2026-02-10T14:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,7.688992215052387,59.055908521450334,14,1,76.64,SYNTHETIC
2026-02-10T14:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,11.165149754306416,81.40330926053136,14,1,187.78,SYNTHETIC
2026-02-10T14:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,7.235757676793298,33.840142886012885,14,1,36.82,SYNTHETIC
2026-02-10T14:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.5581905681553363,30.0,14,1,37.25,SYNTHETIC
2026-02-10T15:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-0.6374182039554297,76.96332781500489,15,1,190.38,SYNTHETIC
2026-02-10T15:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,9.09100953804965,102.03647183400216,15,1,153.61,SYNTHETIC
2026-02-10T15:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,12.001524332045307,82.56202499963769,15,1,187.87,SYNTHETIC
2026-02-10T15:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,0.6879555149115437,124.0667860710668,15,1,155.82,SYNTHETIC
2026-02-10T16:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,5.324367106244279,77.14728850999329,16,1,102.77,SYNTHETIC
2026-02-10T16:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.8136300624507022,96.70942913132644,16,1,84.56,SYNTHETIC
2026-02-10T16:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.609718881163009,92.17114789041757,16,1,159.63,SYNTHETIC
2026-02-10T16:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-0.29585864305482534,106.5569034199117,16,1,65.11,SYNTHETIC
2026-02-10T17:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,9.415314944372113,105.69209387542847,17,1,66.33,SYNTHETIC
2026-02-10T17:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,3.9433580918638302,101.19236528098853,17,1,164.71,SYNTHETIC
2026-02-10T17:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.061114872961171,98.28647509052352,17,1,247.29,SYNTHETIC
2026-02-10T17:45:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-0.8029613543153185,87.94768120543506,17,1,234.98,SYNTHETIC
2026-02-10T18:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,2.2594272255059673,99.30703529301442,18,1,66.24,SYNTHETIC
2026-02-10T18:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,3.199699002831845,100.60366443586311,18,1,204.28,SYNTHETIC
2026-02-10T18:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,10.998470531007726,71.76084967682294,18,1,81.91,SYNTHETIC
2026-02-10T18:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-0.36304212710619255,89.29895626290184,18,1,206.51,SYNTHETIC
2026-02-10T19:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,4.914714193513788,98.53614298381333,19,1,81.86,SYNTHETIC
2026-02-10T19:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,26.463702423748778,48.58109160723969,19,1,81.54,SYNTHETIC
2026-02-10T19:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,-0.4207589563080374,54.637317009238,19,1,86.83,SYNTHETIC
2026-02-10T19:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,3.5849526545671537,106.6462532597237,19,1,203.59,SYNTHETIC
2026-02-10T20:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.7052669734459283,104.13494063178051,20,1,84.34,SYNTHETIC
2026-02-10T20:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,2.8203931825813475,83.97715310875127,20,1,243.46,SYNTHETIC
2026-02-10T20:30:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,9.710024400399913,100.384895032867,20,1,67.88,SYNTHETIC
2026-02-10T20:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.32563386971160124,78.22957339004033,20,1,114.66,SYNTHETIC
2026-02-10T21:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,9.371252657670519,67.64805010099761,21,1,110.22,SYNTHETIC
2026-02-10T21:15:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,15.767256232844034,41.16172814596568,21,1,82.09,SYNTHETIC
2026-02-10T21:30:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-1.437328261935274,50.22076508389906,21,1,42.23,SYNTHETIC
2026-02-10T21:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,33.21693451117607,104.85623212408878,21,1,85.12,SYNTHETIC
2026-02-10T22:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,2.3426892580442633,104.32409027915443,22,1,82.76,SYNTHETIC
2026-02-10T22:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,5.418308996693165,85.75891729454985,22,1,211.27,SYNTHETIC
2026-02-10T22:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,0.3120101099747026,97.56192154353124,22,1,228.14,SYNTHETIC
2026-02-10T22:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.483833185547944,90.31265264085012,22,1,75.56,SYNTHETIC
2026-02-10T23:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,16.883533154607573,77.28872871144209,23,1,189.85,SYNTHETIC
2026-02-10T23:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.0313081471568526,100.00361733696505,23,1,78.16,SYNTHETIC
2026-02-10T23:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,0.16082464119331386,93.3294969480496,23,1,154.53,SYNTHETIC
2026-02-10T23:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,8.051224703012013,87.55348467059024,23,1,185.63,SYNTHETIC
2026-02-11T00:00:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-1.7221132350944277,104.39589358306964,0,2,76.72,SYNTHETIC
2026-02-11T00:15:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-1.370931700364371,123.86622372581161,0,2,62.48,SYNTHETIC
2026-02-11T00:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,-0.6932022546688443,112.5094532609611,0,2,154.1,SYNTHETIC
2026-02-11T00:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,6.089668953923384,105.553737847403,0,2,156.55,SYNTHETIC
2026-02-11T01:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.4379935967154709,72.478347602522,1,2,109.37,SYNTHETIC
2026-02-11T01:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.5313975583466175,83.04295683297103,1,2,220.86,SYNTHETIC
2026-02-11T01:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,5.494148361917919,90.52164009036878,1,2,147.45,SYNTHETIC
2026-02-11T01:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,10.797927762105225,109.99102218123598,1,2,58.08,SYNTHETIC
2026-02-11T02:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-0.9163490409312423,93.20012835641776,2,2,102.45,SYNTHETIC
2026-02-11T02:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,5.154850811551437,86.09552569080887,2,2,176.84,SYNTHETIC
2026-02-11T02:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,0.4289171410570729,66.93353739256848,2,2,184.89,SYNTHETIC
2026-02-11T02:45:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,0.7665831252302393,87.65172609913598,2,2,185.56,SYNTHETIC
2026-02-11T03:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,5.807121524049956,129.50484914544546,3,2,55.34,SYNTHETIC
2026-02-11T03:15:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,3.4560798009717386,68.34604955174537,3,2,100.67,SYNTHETIC
2026-02-11T03:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,4.803883722553229,100.89791314851114,3,2,77.1,SYNTHETIC
2026-02-11T03:45:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,4.3344517247379155,67.09918772289717,3,2,77.31,SYNTHETIC
2026-02-11T04:00:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,21.0651583548953,101.88162704986381,4,2,140.27,SYNTHETIC
2026-02-11T04:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,1.7203239331223825,101.45667978675634,4,2,145.91,SYNTHETIC
2026-02-11T04:30:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,1.1609287387020135,57.245107219641255,4,2,79.22,SYNTHETIC
2026-02-11T04:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,0.01019939562116523,30.0,4,2,40.69,SYNTHETIC
2026-02-11T05:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,0.4344377942151425,88.58653438843373,5,2,103.6,SYNTHETIC
2026-02-11T05:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,-0.25982065115097264,103.27927144369418,5,2,73.97,SYNTHETIC
2026-02-11T05:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,10.597637231280196,90.71761268584648,5,2,180.8,SYNTHETIC
2026-02-11T05:45:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,13.527348094097938,111.53330086989988,5,2,55.12,SYNTHETIC
2026-02-11T06:00:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-0.32531434620001387,105.51807264017273,6,2,189.77,SYNTHETIC
2026-02-11T06:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.7052630718849677,89.6999160316855,6,2,75.87,SYNTHETIC
2026-02-11T06:30:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,10.980115894424525,112.49035739932219,6,2,145.34,SYNTHETIC
2026-02-11T06:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,2.473515033776545,30.0,6,2,43.09,SYNTHETIC
2026-02-11T07:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,24.936057406797925,75.98989696826514,7,2,101.62,SYNTHETIC
2026-02-11T07:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,3.2566647981810863,82.1240416286721,7,2,195.69,SYNTHETIC
2026-02-11T07:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,4.642546884905489,82.07277031176082,7,2,78.95,SYNTHETIC
2026-02-11T07:45:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,2.5493660928907413,104.883126724025,7,2,189.16,SYNTHETIC
2026-02-11T08:00:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,-1.6836378190931702,116.0224769812372,8,2,173.79,SYNTHETIC
2026-02-11T08:15:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,1.2002098274199522,107.67882963622813,8,2,164.79,SYNTHETIC
2026-02-11T08:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,0.9790845315263188,78.5646067528426,8,2,243.19,SYNTHETIC
2026-02-11T08:45:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,-0.3919615923168087,41.70157699629881,8,2,45.07,SYNTHETIC
2026-02-11T09:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-0.34775184229227385,121.97267255350172,9,2,66.43,SYNTHETIC
2026-02-11T09:15:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,3.2425096957626014,71.87472040822081,9,2,203.51,SYNTHETIC
2026-02-11T09:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,3.834374868849098,95.43698121083513,9,2,241.93,SYNTHETIC
2026-02-11T09:45:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,8.420799773410941,93.81049845525891,9,2,77.81,SYNTHETIC
2026-02-11T10:00:00,12004,Shatabdi,0,NDLS,GZB,24.5,38.0,36.0,42.0,8.53388920766634,33.198602104430414,10,2,42.81,SYNTHETIC
2026-02-11T10:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.869315877048421,96.14016500552015,10,2,85.44,SYNTHETIC
2026-02-11T10:30:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,14.658372862433588,84.52720875634542,10,2,115.24,SYNTHETIC
2026-02-11T10:45:00,12951,Rajdhani,1,RTM,KOTA,266.0,157.0,154.0,170.0,2.537864805860197,101.21145587011353,10,2,164.62,SYNTHETIC
2026-02-11T11:00:00,12004,Shatabdi,0,CNB,LKO,71.6,75.0,72.0,85.0,0.43265098676162994,80.27008210503499,11,2,82.26,SYNTHETIC
2026-02-11T11:15:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,0.8797497861524195,115.65905679668595,11,2,172.13,SYNTHETIC
2026-02-11T11:30:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,-1.59843005043905,83.4500505188194,11,2,202.61,SYNTHETIC
2026-02-11T11:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,-1.4582411311126768,86.83641212183521,11,2,114.01,SYNTHETIC
2026-02-11T12:00:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,1.4576826008259944,82.50660124225794,12,2,105.67,SYNTHETIC
2026-02-11T12:15:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,-1.8339987605690145,93.06709109444503,12,2,227.41,SYNTHETIC
2026-02-11T12:30:00,12004,Shatabdi,0,ALJN,CNB,308.6,209.0,205.0,228.0,6.6015943266477315,99.1078261518059,12,2,219.24,SYNTHETIC
2026-02-11T12:45:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,1.2736449431408623,104.74018458221119,12,2,159.8,SYNTHETIC
2026-02-11T13:00:00,12951,Rajdhani,1,BRC,RTM,261.0,197.0,193.0,215.0,3.5869910392389714,68.53263157206337,13,2,191.18,SYNTHETIC
2026-02-11T13:15:00,12951,Rajdhani,1,KOTA,MTJ,324.0,195.0,190.0,212.0,-0.9776031838056347,105.7443241315007,13,2,195.46,SYNTHETIC
2026-02-11T13:30:00,12951,Rajdhani,1,BCT,ST,263.0,162.0,158.0,172.0,24.65628277663933,96.28399826845613,13,2,160.29,SYNTHETIC
2026-02-11T13:45:00,12951,Rajdhani,1,MTJ,NDLS,143.0,110.0,108.0,125.0,1.5561428083899127,80.77409340487087,13,2,108.64,SYNTHETIC
2026-02-11T14:00:00,12004,Shatabdi,0,GZB,ALJN,106.3,59.0,57.0,68.0,-0.2541205939360216,118.92967206921698,14,2,64.91,SYNTHETIC
2026-02-11T14:15:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,3.6199140574040047,73.92724557900571,14,2,79.05,SYNTHETIC
2026-02-11T14:30:00,12951,Rajdhani,1,ST,BRC,129.0,81.0,79.0,90.0,1.7782276000958745,98.89414757790124,14,2,74.86,SYNTHETIC
