trip_id,train_number,train_name,train_type,from_station_code,to_station_code,distance_km,scheduled_run_time_min,departure_hour,day_of_week,departure_delay_min,section_congestion_level,weather_impact_flag,actual_run_time_min
TRIP-2251,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,21,4,3.7,0.8,0,227.21
TRIP-2251,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,1,4,20.4,0.8,0,76.68
TRIP-2252,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,22,4,0.0,0.63,0,39.87
TRIP-2252,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,22,4,1.5,0.8,0,62.74
TRIP-2252,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,23,4,5.0,0.72,0,210.17
TRIP-2252,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,3,4,5.1,0.88,0,75.27
TRIP-2253,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,2,5,76.4,0.7,0,152.55
TRIP-2253,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,4,5,69.3,0.66,0,79.01
TRIP-2253,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,6,5,69.5,0.8,0,203.06
TRIP-2253,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,9,5,77.9,0.83,0,164.76
TRIP-2253,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,12,5,87.8,0.63,0,198.34
TRIP-2253,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,15,5,91.5,0.67,0,113.67
TRIP-2254,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,8,5,20.3,0.93,0,297.12
TRIP-2254,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,13,5,33.9,0.78,0,132.91
TRIP-2254,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,15,5,47.6,0.83,0,110.33
TRIP-2254,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,17,5,54.1,0.98,0,145.74
TRIP-2254,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,19,5,71.3,0.83,0,145.02
TRIP-2254,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,22,5,77.1,0.59,0,199.1
TRIP-2255,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,11,5,25.7,0.98,0,363.17
TRIP-2255,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,17,5,40.8,0.98,0,170.91
TRIP-2255,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,20,5,61.7,0.88,0,156.81
TRIP-2255,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,22,5,83.3,0.88,0,172.18
TRIP-2255,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,1,5,92.1,0.45,0,133.62
TRIP-2255,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,4,5,91.5,0.53,0,482.92
TRIP-2256,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,13,5,11.3,0.66,0,36.16
TRIP-2256,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,13,5,10.5,0.73,0,57.18
TRIP-2256,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,14,5,8.2,0.69,0,209.08
TRIP-2256,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,18,5,6.9,0.93,0,86.5
TRIP-2257,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,17,5,0.0,0.98,0,304.68
TRIP-2257,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,22,5,20.5,0.72,0,117.72
TRIP-2257,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,0,5,18.0,0.71,0,102.17
TRIP-2257,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,1,5,14.8,0.68,0,113.97
TRIP-2257,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,3,5,0.0,0.45,0,130.08
TRIP-2257,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,6,5,0.0,0.63,0,195.18
TRIP-2258,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,23,5,0.0,0.61,0,231.32
TRIP-2258,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,2,5,0.0,0.81,0,96.83
TRIP-2258,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,4,5,0.0,0.69,0,89.52
TRIP-2258,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,6,5,0.0,0.87,0,26.72
TRIP-2259,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,5,6,10.0,0.64,0,150.54
TRIP-2259,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,7,6,1.2,0.73,0,84.58
TRIP-2259,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,9,6,5.5,0.98,0,205.94
TRIP-2259,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,12,6,16.7,0.71,0,147.66
TRIP-2259,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,15,6,9.7,0.73,0,190.2
TRIP-2259,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,18,6,5.8,0.98,0,125.76
TRIP-2260,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,11,6,23.2,0.98,0,171.45
TRIP-2260,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,13,6,33.8,0.68,0,88.58
TRIP-2260,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,15,6,42.4,0.67,0,193.3
TRIP-2260,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,18,6,41.5,0.98,0,169.55
TRIP-2260,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,21,6,56.4,0.98,0,212.37
TRIP-2260,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,1,6,73.1,0.78,0,111.95
TRIP-2261,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,17,6,0.0,0.98,0,172.97
TRIP-2261,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,19,6,12.8,0.98,0,82.82
TRIP-2261,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,21,6,15.3,0.98,0,205.7
TRIP-2261,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,0,6,27.2,0.69,0,158.36
TRIP-2261,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,3,6,31.2,0.78,0,186.42
TRIP-2261,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,6,6,23.0,0.66,0,110.79
TRIP-2262,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,20,6,1.0,0.9,0,369.86
TRIP-2262,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,2,6,21.0,0.87,0,151.1
TRIP-2262,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,4,6,23.4,0.77,0,125.98
TRIP-2262,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,7,6,13.8,0.88,0,170.02
TRIP-2262,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,9,6,17.8,0.78,0,145.34
TRIP-2262,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,12,6,27.8,0.57,0,507.82
TRIP-2263,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,0,0,0.0,0.9,0,156.04
TRIP-2263,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,2,0,0.0,0.64,0,78.03
TRIP-2263,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,4,0,0.0,0.83,0,181.69
TRIP-2263,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,7,0,0.0,0.76,0,156.21
TRIP-2263,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,9,0,0.2,0.85,0,204.5
TRIP-2263,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,13,0,11.7,0.63,0,105.91
TRIP-2264,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,3,0,49.9,0.71,0,324.89
TRIP-2264,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,8,0,26.2,0.87,0,155.84
TRIP-2264,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,11,0,32.6,0.98,0,146.9
TRIP-2264,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,13,0,43.8,0.81,0,171.39
TRIP-2264,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,16,0,50.8,0.45,0,136.84
TRIP-2264,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,19,0,53.4,0.79,0,528.9
TRIP-2265,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,7,0,0.0,0.89,0,37.7
TRIP-2265,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,7,0,1.0,0.7,0,57.64
TRIP-2265,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,8,0,0.0,0.9,0,218.13
TRIP-2265,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,12,0,10.1,0.7,0,73.89
TRIP-2266,12302,Howrah Rajdhani Express,RAJ,NDLS,CNB,440.0,285.0,13,0,4.2,0.82,0,276.75
TRIP-2266,12302,Howrah Rajdhani Express,RAJ,CNB,PRYJ,194.5,120.0,17,0,0.0,0.84,0,118.27
TRIP-2266,12302,Howrah Rajdhani Express,RAJ,PRYJ,DDU,153.0,105.0,19,0,0.0,0.82,0,112.76
TRIP-2266,12302,Howrah Rajdhani Express,RAJ,DDU,GAYA,205.0,130.0,21,0,9.0,0.98,0,134.86
TRIP-2266,12302,Howrah Rajdhani Express,RAJ,GAYA,DHN,201.0,140.0,0,0,13.4,0.5,0,130.24
TRIP-2266,12302,Howrah Rajdhani Express,RAJ,DHN,HWH,259.0,200.0,2,0,2.8,0.61,0,183.3
TRIP-2267,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,17,0,3.0,0.98,0,170.03
TRIP-2267,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,19,0,14.8,0.94,0,83.65
TRIP-2267,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,21,0,19.1,0.98,0,202.28
TRIP-2267,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,0,0,27.9,0.7,0,155.32
TRIP-2267,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,3,0,29.2,0.66,0,179.75
TRIP-2267,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,6,0,13.9,0.63,0,107.48
TRIP-2268,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,20,0,10.8,0.95,0,45.48
TRIP-2268,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,20,0,18.9,0.97,0,69.41
TRIP-2268,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,22,0,29.4,0.84,0,206.74
TRIP-2268,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,1,0,26.6,0.62,0,70.37
TRIP-2269,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,2,1,0.0,0.84,0,146.13
TRIP-2269,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,4,1,0.0,0.72,0,78.13
TRIP-2269,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,5,1,0.0,0.62,0,188.66
TRIP-2269,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,9,1,0.0,0.82,0,161.11
TRIP-2269,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,11,1,6.1,0.98,0,199.35
TRIP-2269,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,15,1,11.5,0.61,0,99.76
TRIP-2270,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,8,1,28.0,0.87,0,166.05
TRIP-2270,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,10,1,35.9,0.98,0,91.59
TRIP-2270,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,12,1,47.1,0.63,0,196.76
TRIP-2270,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,15,1,48.6,0.85,0,162.37
TRIP-2270,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,18,1,57.1,0.98,0,209.62
TRIP-2270,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,22,1,73.3,0.87,0,112.25
TRIP-2271,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,10,1,6.0,0.92,0,163.71
TRIP-2271,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,12,1,9.3,0.61,0,77.24
TRIP-2271,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,14,1,7.1,0.9,0,186.34
TRIP-2271,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,17,1,0.2,0.96,0,163.47
TRIP-2271,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,20,1,10.5,0.98,0,198.63
TRIP-2271,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,23,1,15.7,0.89,0,107.61
TRIP-2272,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,13,1,9.2,0.76,0,337.66
TRIP-2272,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,18,1,0.0,0.97,0,160.46
TRIP-2272,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,21,1,11.8,0.98,0,142.46
TRIP-2272,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,23,1,20.8,0.67,0,162.44
TRIP-2272,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,2,1,17.6,0.61,0,121.89
TRIP-2272,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,4,1,3.8,0.39,0,475.34
TRIP-2273,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,16,1,0.0,0.76,0,338.25
TRIP-2273,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,21,1,0.0,0.98,0,156.29
TRIP-2273,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,0,1,7.8,0.89,0,131.64
TRIP-2273,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,2,1,4.7,0.87,0,152.88
TRIP-2273,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,5,1,0.0,0.35,0,127.61
TRIP-2273,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,7,1,0.0,0.6,0,497.39
TRIP-2274,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,18,1,0.0,0.95,0,364.0
TRIP-2274,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,0,1,13.3,0.73,0,147.76
TRIP-2274,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,2,1,12.2,0.74,0,131.74
TRIP-2274,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,4,1,9.1,0.75,0,151.67
TRIP-2274,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,7,1,0.0,0.38,0,129.45
TRIP-2274,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,9,1,0.0,0.73,0,523.6
TRIP-2275,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,21,1,0.0,0.87,0,43.39
TRIP-2275,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,21,1,5.6,0.98,0,67.6
TRIP-2275,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,23,1,14.1,0.77,0,210.73
TRIP-2275,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,2,1,16.8,0.72,0,70.74
TRIP-2276,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,1,2,1.6,0.72,0,35.05
TRIP-2276,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,1,2,0.0,0.62,0,63.94
TRIP-2276,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,2,2,4.7,0.76,0,196.76
TRIP-2276,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,6,2,0.0,0.63,0,71.94
TRIP-2277,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,7,2,5.9,0.75,0,231.77
TRIP-2277,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,10,2,0.0,0.98,0,104.07
TRIP-2277,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,12,2,4.8,0.75,0,94.71
TRIP-2277,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,14,2,8.5,0.86,0,22.3
TRIP-2278,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,10,2,0.0,0.95,0,43.34
TRIP-2278,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,10,2,6.0,0.98,0,69.85
TRIP-2278,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,12,2,15.8,0.89,0,208.41
TRIP-2278,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,15,2,13.7,0.63,0,72.49
TRIP-2279,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,13,2,0.1,0.78,0,157.94
TRIP-2279,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,15,2,0.0,0.87,0,83.58
TRIP-2279,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,17,2,3.2,0.85,0,204.41
TRIP-2279,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,20,2,12.3,0.94,0,160.96
TRIP-2279,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,23,2,18.6,0.67,0,185.4
TRIP-2279,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,2,2,9.6,0.68,0,99.84
TRIP-2280,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,16,2,5.3,0.61,0,149.1
TRIP-2280,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,18,2,0.0,0.8,0,84.51
TRIP-2280,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,20,2,4.5,0.98,0,205.98
TRIP-2280,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,23,2,17.2,0.62,0,147.58
TRIP-2280,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,2,2,10.9,0.8,0,176.19
TRIP-2280,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,5,2,0.0,0.83,0,106.23
TRIP-2281,12004,Lucknow Shatabdi Express,SF,NDLS,GZB,24.5,38.0,22,2,23.5,0.81,0,39.22
TRIP-2281,12004,Lucknow Shatabdi Express,SF,GZB,ALJN,106.3,60.0,22,2,25.7,0.71,0,65.97
TRIP-2281,12004,Lucknow Shatabdi Express,SF,ALJN,CNB,308.6,210.0,23,2,32.9,0.87,0,208.64
TRIP-2281,12004,Lucknow Shatabdi Express,SF,CNB,LKO,71.6,75.0,3,2,31.9,0.7,0,81.55
TRIP-2282,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,4,3,0.0,0.75,0,224.36
TRIP-2282,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,7,3,0.0,0.63,0,102.03
TRIP-2282,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,9,3,1.4,0.84,0,98.45
TRIP-2282,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,11,3,9.2,0.86,0,27.71
TRIP-2283,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,10,3,40.0,0.96,0,365.48
TRIP-2283,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,16,3,56.8,0.63,0,157.02
TRIP-2283,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,18,3,64.3,0.98,0,150.14
TRIP-2283,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,21,3,79.0,0.89,0,183.49
TRIP-2283,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,0,3,98.8,0.42,0,134.83
TRIP-2283,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,2,3,99.7,0.52,0,485.77
TRIP-2284,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,16,3,10.0,0.7,0,341.77
TRIP-2284,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,21,3,3.5,0.97,0,157.12
TRIP-2284,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,0,3,10.6,0.61,0,132.01
TRIP-2284,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,2,3,7.7,0.82,0,154.2
TRIP-2284,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,5,3,0.0,0.41,0,127.9
TRIP-2284,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,7,3,0.0,0.65,0,502.28
TRIP-2285,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,22,3,6.4,0.69,0,338.33
TRIP-2285,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,3,3,0.0,0.81,0,134.92
TRIP-2285,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,6,3,0.0,0.8,0,130.25
TRIP-2285,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,8,3,0.0,0.95,0,169.91
TRIP-2285,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,11,3,4.1,0.74,0,134.51
TRIP-2285,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,13,3,4.6,0.4,0,498.4
TRIP-2286,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,0,4,2.2,0.82,0,344.05
TRIP-2286,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,5,4,0.0,0.62,0,149.47
TRIP-2286,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,8,4,0.0,0.98,0,142.43
TRIP-2286,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,10,4,7.5,0.85,0,175.74
TRIP-2286,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,13,4,17.9,0.54,0,134.5
TRIP-2286,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,16,4,18.0,0.48,0,505.53
TRIP-2287,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,2,4,4.3,0.76,0,156.33
TRIP-2287,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,4,4,2.1,0.76,0,71.38
TRIP-2287,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,5,4,0.0,0.79,0,198.8
TRIP-2287,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,9,4,4.8,0.98,0,165.81
TRIP-2287,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,12,4,15.9,0.83,0,188.69
TRIP-2287,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,15,4,10.2,0.75,0,107.66
TRIP-2288,22436,Vande Bharat Express,VB,NDLS,CNB,440.0,240.0,5,4,0.0,0.61,0,236.49
TRIP-2288,22436,Vande Bharat Express,VB,CNB,PRYJ,194.5,100.0,9,4,0.0,0.98,0,111.24
TRIP-2288,22436,Vande Bharat Express,VB,PRYJ,DDU,153.0,90.0,10,4,12.3,0.98,0,92.23
TRIP-2288,22436,Vande Bharat Express,VB,DDU,BSB,18.0,25.0,12,4,15.6,0.71,0,22.08
TRIP-2289,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,8,4,5.9,0.89,0,166.88
TRIP-2289,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,10,4,14.2,0.98,0,85.1
TRIP-2289,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,12,4,19.9,0.68,0,186.19
TRIP-2289,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,15,4,10.3,0.73,0,152.37
TRIP-2289,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,18,4,8.6,0.85,0,200.17
TRIP-2289,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,21,4,15.2,0.86,0,114.58
TRIP-2290,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,10,4,27.1,0.98,0,370.55
TRIP-2290,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,16,4,46.8,0.81,0,163.02
TRIP-2290,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,19,4,59.7,0.98,0,159.32
TRIP-2290,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,21,4,85.9,0.91,0,186.49
TRIP-2290,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,0,4,109.0,0.44,0,142.53
TRIP-2290,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,3,4,116.5,0.59,0,496.33
TRIP-2291,12802,Purushottam Express,EXP,NDLS,CNB,440.0,350.0,16,4,6.6,0.88,0,350.6
TRIP-2291,12802,Purushottam Express,EXP,CNB,PRYJ,194.5,150.0,21,4,7.8,0.88,0,163.9
TRIP-2291,12802,Purushottam Express,EXP,PRYJ,DDU,153.0,135.0,0,4,20.8,0.71,0,137.19
TRIP-2291,12802,Purushottam Express,EXP,DDU,GAYA,205.0,165.0,3,4,23.1,0.88,0,156.99
TRIP-2291,12802,Purushottam Express,EXP,GAYA,BKSC,149.0,135.0,5,4,16.7,0.51,0,130.89
TRIP-2291,12802,Purushottam Express,EXP,BKSC,PURI,612.0,520.0,8,4,12.8,0.63,0,524.59
TRIP-2292,12951,Mumbai Rajdhani Express,RAJ,BCT,ST,263.0,160.0,22,4,6.6,0.72,0,152.09
TRIP-2292,12951,Mumbai Rajdhani Express,RAJ,ST,BRC,129.0,80.0,0,4,0.0,0.74,0,84.62
TRIP-2292,12951,Mumbai Rajdhani Express,RAJ,BRC,RTM,261.0,195.0,2,4,4.3,0.65,0,182.38
TRIP-2292,12951,Mumbai Rajdhani Express,RAJ,RTM,KOTA,266.0,155.0,5,4,0.0,0.79,0,158.41
TRIP-2292,12951,Mumbai Rajdhani Express,RAJ,KOTA,MTJ,324.0,195.0,7,4,4.0,0.75,0,192.65
TRIP-2292,12951,Mumbai Rajdhani Express,RAJ,MTJ,NDLS,143.0,110.0,11,4,1.0,0.81,0,117.04
